Do,Ph,ORP,EC,TDS,Water_Temp,CDO,CpH,CORP,CEC,CTDS,CWT,wqc
4.854,6.945,125.388,1578.495,54.741,23.936,2,3,2,1,3,3,Polluted
5.23,6.973,97.993,270.968,25.416,23.838,2,3,2,3,2,3,Polluted
5.451,6.863,70.785,1572.043,44.966,23.642,2,3,2,1,2,3,Polluted
5.23,7.028,43.382,1556.989,41.056,23.447,2,3,2,1,2,3,Polluted
5.12,6.918,16.004,1593.548,50.831,22.958,2,3,1,1,3,3,Polluted
5.179,6.808,11.31,1565.591,46.921,22.567,2,3,1,1,2,3,Polluted
5.002,6.973,38.599,1593.548,50.831,22.469,2,3,2,1,3,3,Polluted
4.047,7.028,65.766,251.613,54.741,23.251,2,3,2,3,3,3,Polluted
4.423,6.808,93.087,253.763,50.831,23.545,2,3,2,3,3,3,Polluted
4.633,6.808,120.474,262.366,25.416,23.154,2,3,2,3,2,3,Polluted
4.965,6.945,147.845,1083.871,29.326,23.545,2,3,2,4,2,3,Polluted
4.153,6.808,175.093,260.215,44.966,24.327,2,3,2,3,2,3,Polluted
5.064,6.89,202.195,475.269,43.011,23.936,2,3,2,3,2,3,Polluted
4.558,6.863,229.418,1587.097,44.966,24.913,2,3,2,1,2,3,Polluted
4.633,6.89,256.764,1563.441,33.236,23.936,2,3,2,1,2,3,Polluted
4.051,6.863,284.013,1572.043,44.966,25.206,2,3,2,1,2,3,Polluted
4.35,6.89,311.343,279.57,46.921,24.718,2,3,3,3,2,3,Unpolluted
4.35,6.89,338.656,281.72,46.921,24.522,2,3,3,3,2,3,Unpolluted
4.308,6.835,365.986,243.011,44.966,24.815,2,3,3,3,2,3,Unpolluted
4.308,7.055,393.299,1552.688,44.966,24.815,2,3,3,1,2,3,Polluted
3.945,6.863,113.324,1576.344,50.831,24.815,1,3,2,1,3,3,Polluted
3.661,6.945,86.026,1578.495,54.741,25.206,1,3,2,1,3,3,Polluted
4.256,6.808,58.689,387.097,50.831,24.229,2,3,2,3,3,3,Polluted
4.308,6.918,31.416,1565.591,44.966,24.62,2,3,2,1,2,3,Polluted
3.696,7.11,4.07,716.129,41.056,24.424,1,3,1,4,2,3,Polluted
3.8,7.165,23.268,279.57,50.831,24.033,1,3,1,3,3,3,Polluted
4.633,7.165,50.679,1552.688,41.056,23.154,2,3,2,1,2,3,Polluted
5.002,7.028,77.724,1563.441,43.011,22.958,2,3,2,1,2,3,Polluted
4.854,7.138,105.111,1574.193,50.831,23.154,2,3,2,1,3,3,Polluted
4.367,7.028,132.139,1236.559,43.011,23.838,2,3,2,4,2,3,Polluted
4.633,6.89,159.282,275.269,43.011,23.545,2,3,2,3,2,3,Polluted
4.153,7.165,186.351,253.763,46.921,24.327,2,3,2,3,2,3,Polluted
4.402,6.945,213.721,266.667,50.831,24.033,2,3,2,3,3,3,Polluted
4.909,7.028,241.035,1578.495,41.056,23.545,2,3,2,1,2,3,Polluted
4.454,7.165,268.34,1576.344,43.011,24.62,2,3,2,1,2,3,Polluted
4.308,6.918,295.564,1593.548,43.011,24.815,2,3,2,1,2,3,Polluted
3.8,6.945,322.885,1591.398,50.831,24.424,1,3,3,1,3,3,Polluted
4.153,6.863,350.207,283.871,43.011,24.522,2,3,3,3,2,3,Unpolluted
4.051,7.028,377.569,1563.441,25.416,25.011,2,3,3,1,2,3,Polluted
3.758,6.89,404.866,1559.14,29.326,25.402,1,3,3,1,2,3,Polluted
3.8,6.808,101.667,275.269,43.011,24.913,1,3,2,3,2,3,Polluted
4.051,6.89,74.288,1563.441,29.326,25.206,2,3,2,1,2,3,Polluted
4.153,6.835,47.024,238.71,44.966,24.718,2,3,2,3,2,3,Polluted
4.153,7,19.677,270.968,43.011,24.131,2,3,1,3,2,3,Polluted
4.423,6.863,7.604,1567.742,43.011,23.838,2,3,1,1,2,3,Polluted
4.533,6.863,34.941,268.817,44.966,23.936,2,3,2,3,2,3,Polluted
4.633,6.918,62.271,406.452,43.011,23.545,2,3,2,3,2,3,Polluted
4.854,6.808,89.617,275.269,43.011,23.936,2,3,2,3,2,3,Polluted
4.743,7.11,116.98,1204.301,44.966,23.838,2,3,2,4,2,3,Polluted
5.179,6.863,144.326,279.57,46.921,22.763,2,3,2,3,2,3,Polluted
5.064,6.918,171.696,1004.301,46.921,23.056,2,3,2,4,2,3,Polluted
5.23,6.863,199.018,268.817,41.056,23.056,2,3,2,3,2,3,Polluted
5.02,6.918,226.299,1574.193,50.831,23.642,2,3,2,1,3,3,Polluted
4.688,6.945,253.522,1584.946,43.011,23.838,2,3,2,1,2,3,Polluted
4.153,6.918,280.738,1576.344,46.921,24.327,2,3,2,1,2,3,Polluted
4.101,7.22,307.864,1576.344,43.011,24.327,2,3,3,1,2,3,Polluted
4.558,6.89,335.194,283.871,44.966,24.131,2,3,3,3,2,3,Unpolluted
4.909,7.055,362.605,1563.441,33.236,23.936,2,3,3,1,2,3,Polluted
4.558,6.808,389.902,273.118,41.056,24.131,2,3,3,3,2,3,Unpolluted
3.905,6.863,116.655,277.419,44.966,25.109,1,3,2,3,2,3,Polluted
3.758,7.028,89.334,249.462,50.831,25.206,1,3,2,3,3,3,Polluted
3.8,7.11,62.004,1554.839,46.921,24.913,1,3,2,1,2,3,Polluted
4.051,6.89,34.642,1191.398,43.011,25.011,2,3,2,4,2,3,Polluted
3.8,6.918,7.32,1576.344,29.326,24.815,1,3,1,1,2,3,Polluted
4.308,7,19.969,260.215,41.056,24.913,2,3,1,3,2,3,Polluted
4.402,7.028,47.315,270.968,29.326,24.815,2,3,2,3,2,3,Polluted
4.101,7.11,74.653,393.548,43.011,24.815,2,3,2,3,2,3,Polluted
3.997,7.165,101.958,270.968,29.326,24.913,1,3,2,3,2,3,Polluted
4.478,6.918,129.321,1591.398,41.056,23.74,2,3,2,1,2,3,Polluted
3.945,6.89,156.683,245.161,46.921,24.327,1,3,2,3,2,3,Polluted
3.8,6.89,183.956,275.269,43.011,24.229,1,3,2,3,2,3,Polluted
4.308,6.89,211.22,268.817,41.056,24.229,2,3,2,3,2,3,Polluted
3.893,7.055,238.534,1561.29,44.966,24.424,1,3,2,1,2,3,Polluted
4.153,6.89,265.798,1576.344,29.326,24.131,2,3,2,1,2,3,Polluted
4.854,6.973,293.087,234.409,41.056,23.936,2,3,2,3,2,3,Polluted
3.997,6.89,320.36,501.075,44.966,24.522,1,3,3,4,2,3,Polluted
4.308,7.11,347.747,262.366,50.831,24.424,2,3,3,3,3,3,Unpolluted
4.205,6.945,375.036,281.72,46.921,24.327,2,3,3,3,2,3,Unpolluted
3.475,7.165,402.349,266.667,43.011,25.109,1,3,3,3,2,3,Polluted
3.661,7.11,104.282,268.817,33.236,25.304,1,3,2,3,2,3,Polluted
3.475,6.863,76.976,238.71,41.056,25.011,1,3,2,3,2,3,Polluted
3.644,6.808,49.687,255.914,50.831,24.815,1,3,2,3,3,3,Polluted
3.696,6.863,22.341,279.57,50.831,24.815,1,3,1,3,3,3,Polluted
3.8,6.945,4.923,275.269,43.011,24.131,1,3,1,3,2,3,Polluted
4.589,6.918,32.253,1569.892,44.966,23.447,2,3,2,1,2,3,Polluted
4.854,6.918,59.591,1567.742,50.831,23.349,2,3,2,1,3,3,Polluted
5.296,6.89,86.848,862.366,29.326,22.86,2,3,2,4,2,3,Polluted
5.002,6.89,114.177,279.57,50.831,22.176,2,3,2,3,3,3,Polluted
5.781,7.11,141.442,593.548,43.011,21.981,2,3,2,4,2,3,Polluted
4.146,6.89,168.739,255.914,43.011,23.056,2,3,2,3,2,3,Polluted
4.257,6.918,196.142,283.871,43.011,23.447,2,3,2,3,2,3,Polluted
4.633,7.055,223.439,1572.043,50.831,23.447,2,3,2,1,3,3,Polluted
4.633,6.863,250.785,1374.194,43.011,23.545,2,3,2,4,2,3,Polluted
3.893,7.165,277.968,245.161,50.831,24.229,1,3,2,3,3,3,Polluted
4.713,7.028,305.282,283.871,43.011,24.033,2,3,3,3,2,3,Unpolluted
4.558,7.028,332.701,270.968,50.831,24.62,2,3,3,3,3,3,Unpolluted
4.35,7.028,360.031,275.269,43.011,24.033,2,3,3,3,2,3,Unpolluted
4.153,6.945,387.304,1602.151,43.011,24.913,2,3,3,1,2,3,Polluted
4.153,6.945,119.205,1600,50.831,24.718,2,3,2,1,3,3,Polluted
3.758,7,91.851,1584.946,50.831,25.206,1,3,2,1,3,3,Polluted
3.475,6.89,64.488,270.968,43.011,25.206,1,3,2,3,2,3,Polluted
3.997,6.945,37.167,266.667,43.011,24.913,1,3,2,3,2,3,Polluted
3.758,7.165,9.87,266.667,43.011,25.109,1,3,1,3,2,3,Polluted
4.308,6.918,17.403,1593.548,29.326,24.815,2,3,1,1,2,3,Polluted
3.573,6.918,44.765,1574.193,50.831,25.011,1,3,2,1,3,3,Polluted
4.308,7.028,72.03,283.871,46.921,24.815,2,3,2,3,2,3,Polluted
4.454,6.89,99.286,277.419,43.011,24.327,2,3,2,3,2,3,Polluted
4.633,6.89,126.624,733.333,43.011,23.349,2,3,2,4,2,3,Polluted
3.893,6.973,153.905,283.871,43.011,24.033,1,3,2,3,2,3,Polluted
4.589,6.973,181.129,262.366,25.416,23.251,2,3,2,3,2,3,Polluted
5.296,7.055,208.475,1572.043,43.011,22.86,2,3,2,1,2,3,Polluted
5.179,6.918,235.813,1580.645,41.056,22.958,2,3,2,1,2,3,Polluted
5.179,7.11,263.012,1578.495,41.056,22.763,2,3,2,1,2,3,Polluted
4.257,6.918,290.301,1589.247,44.966,23.349,2,3,2,1,2,3,Polluted
5.179,6.918,317.566,1567.742,43.011,22.372,2,3,3,1,2,3,Polluted
4.146,6.945,344.822,1572.043,43.011,23.74,2,3,3,1,2,3,Polluted
4.533,6.918,372.16,1326.882,44.966,23.154,2,3,3,4,2,3,Unpolluted
4.478,7.028,399.221,1567.742,43.011,23.349,2,3,3,1,2,3,Polluted
4.633,6.89,107.206,651.613,44.966,23.936,2,3,2,4,2,3,Polluted
4.558,6.808,79.746,279.57,29.326,24.131,2,3,2,3,2,3,Polluted
4.854,6.918,52.375,1565.591,44.966,23.936,2,3,2,1,2,3,Polluted
4.661,6.973,25.127,243.011,41.056,24.62,2,3,2,3,2,3,Polluted
4.688,7.165,2.121,279.57,50.831,23.936,2,3,1,3,3,3,Polluted
4.854,6.863,29.435,251.613,44.966,23.936,2,3,2,3,2,3,Polluted
4.367,6.863,56.83,262.366,46.921,23.642,2,3,2,3,2,3,Polluted
4.478,6.89,84.094,279.57,43.011,23.056,2,3,2,3,2,3,Polluted
5.02,6.808,111.302,279.57,46.921,23.447,2,3,2,3,2,3,Polluted
5.403,6.808,138.607,550.538,46.921,22.469,2,3,2,4,2,3,Polluted
5.002,6.863,165.896,1251.613,43.011,22.763,2,3,2,4,2,3,Polluted
4.202,7.028,193.161,251.613,41.056,23.545,2,3,2,3,2,3,Polluted
4.423,6.89,220.417,1387.097,50.831,23.936,2,3,2,4,3,3,Polluted
4.454,7.028,247.804,1602.151,50.831,24.229,2,3,2,1,3,3,Polluted
4.506,6.89,274.906,430.108,33.236,24.62,2,3,2,3,2,3,Polluted
4.965,6.945,302.3,1539.785,29.326,23.642,2,3,3,1,2,3,Polluted
3.997,7.165,329.532,1593.548,50.831,24.62,1,3,3,1,3,3,Polluted
4.35,6.89,356.716,1565.591,43.011,24.522,2,3,3,1,2,3,Polluted
3.573,6.945,384.07,1591.398,29.326,25.109,1,3,3,1,2,3,Polluted
3.758,6.973,122.488,270.968,33.236,25.109,1,3,2,3,2,3,Polluted
3.661,7.165,95.174,1561.29,41.056,25.206,1,3,2,1,2,3,Polluted
3.905,7.055,67.999,260.215,41.056,25.402,1,3,2,3,2,3,Polluted
3.758,6.89,40.662,273.118,50.831,25.304,1,3,2,3,3,3,Polluted
4.35,6.945,13.332,1584.946,46.921,24.522,2,3,1,1,2,3,Polluted
4.402,7.165,13.99,1567.742,50.831,24.327,2,3,1,1,3,3,Polluted
3.997,6.89,41.352,1303.226,41.056,24.522,1,3,2,4,2,3,Polluted
4.743,6.863,68.649,1569.892,44.966,23.936,2,3,2,1,2,3,Polluted
3.893,6.863,95.914,275.269,43.011,24.229,1,3,2,3,2,3,Polluted
4.688,7,123.187,1565.591,44.966,23.642,2,3,2,1,2,3,Polluted
4.308,6.918,150.525,1565.591,50.831,24.033,2,3,2,1,3,3,Polluted
4.688,6.89,177.846,1552.688,41.056,23.642,2,3,2,1,2,3,Polluted
4.965,6.973,205.298,1563.441,33.236,23.251,2,3,2,1,2,3,Polluted
5.23,6.89,232.661,273.118,33.236,23.447,2,3,2,3,2,3,Polluted
4.854,6.808,259.852,251.613,43.011,23.154,2,3,2,3,2,3,Polluted
4.943,6.945,287.116,268.817,44.966,22.958,2,3,2,3,2,3,Polluted
4.777,6.973,314.454,1567.742,50.831,22.958,2,3,3,1,3,3,Polluted
4.589,7.165,341.923,275.269,54.741,23.251,2,3,3,3,3,3,Unpolluted
5.238,6.863,369.277,602.151,29.326,22.763,2,3,3,4,2,3,Unpolluted
4.367,6.89,396.704,1230.108,46.921,23.74,2,3,3,4,2,3,Unpolluted
3.997,6.89,109.805,1572.043,50.831,24.229,1,3,2,1,3,3,Polluted
4.558,6.808,82.467,281.72,50.831,24.62,2,3,2,3,3,3,Polluted
4.854,6.918,55.422,812.903,50.831,23.936,2,3,2,4,3,3,Polluted
4.308,6.863,28.174,258.065,29.326,24.62,2,3,2,3,2,3,Polluted
4.454,7.028,0.925,658.065,50.831,24.131,2,3,1,4,3,3,Polluted
4.205,7.11,26.396,1524.731,50.831,24.131,2,3,2,1,3,3,Polluted
4.205,6.89,53.767,1569.892,44.966,24.718,2,3,2,1,2,3,Polluted
4.661,6.89,81.072,1563.441,33.236,24.815,2,3,2,1,2,3,Polluted
3.661,6.89,108.353,625.807,46.921,25.402,1,3,2,4,2,3,Polluted
4.051,6.808,135.65,886.022,43.011,25.011,2,3,2,4,2,3,Polluted
4.002,6.89,162.964,283.871,43.011,25.011,2,3,2,3,2,3,Polluted
3.748,6.918,190.301,1587.097,44.966,24.913,1,3,2,1,2,3,Polluted
4.256,7.055,217.672,1561.29,41.056,24.424,2,3,2,1,2,3,Polluted
3.905,7.11,244.969,270.968,43.011,25.109,1,3,2,3,2,3,Polluted
4.256,6.945,272.323,268.817,44.966,24.131,2,3,2,3,2,3,Polluted
3.893,6.973,299.637,1554.839,43.011,24.522,1,3,2,1,2,3,Polluted
4.256,7.028,326.95,264.516,33.236,24.229,2,3,3,3,2,3,Unpolluted
4.589,7.028,354.353,1113.979,29.326,23.642,2,3,3,4,2,3,Unpolluted
4.423,6.945,381.545,1593.548,50.831,23.545,2,3,3,1,3,3,Polluted
5.403,6.945,125.013,1565.591,43.011,22.958,2,3,2,1,2,3,Polluted
5.403,7.165,97.838,1593.548,50.831,22.958,2,3,2,1,3,3,Polluted
4.799,6.973,70.574,1559.14,43.011,23.349,2,3,2,1,2,3,Polluted
5.355,6.89,43.317,1556.989,41.056,22.86,2,3,2,1,2,3,Polluted
5.296,6.89,15.873,1565.591,44.966,22.176,2,3,1,1,2,3,Polluted
4.688,6.973,11.4,275.269,43.011,23.251,2,3,1,3,2,3,Polluted
4.308,6.89,38.754,279.57,50.831,24.033,2,3,2,3,3,3,Polluted
3.997,6.89,66.026,1578.495,43.011,24.033,1,3,2,1,2,3,Polluted
3.893,7.165,93.258,1565.591,43.011,24.424,1,3,2,1,2,3,Polluted
4.35,6.89,120.67,696.774,43.011,24.131,2,3,2,4,2,3,Polluted
4.101,6.918,147.845,552.688,44.966,24.815,2,3,2,4,2,3,Polluted
4.661,6.808,175.142,1533.333,50.831,24.131,2,3,2,1,3,3,Polluted
4.35,7.11,202.545,1561.29,56.696,24.131,2,3,2,1,3,3,Polluted
4.35,7.165,229.956,490.323,43.011,24.327,2,3,2,3,2,3,Polluted
4.051,6.89,257.253,1565.591,54.741,25.011,2,3,2,1,3,3,Polluted
4.402,6.863,284.526,277.419,44.966,24.815,2,3,2,3,2,3,Polluted
4.205,6.918,311.88,417.204,46.921,24.718,2,3,3,3,2,3,Unpolluted
4.153,7.028,339.218,1580.645,43.011,24.913,2,3,3,1,2,3,Polluted
3.696,7.028,366.458,1563.441,37.146,24.522,1,3,3,1,2,3,Polluted
3.8,7.028,393.796,819.355,44.966,24.424,1,3,3,4,2,3,Polluted
4.478,7.11,112.753,279.57,46.921,23.936,2,3,2,3,2,3,Polluted
4.256,6.89,85.424,1574.193,29.326,24.62,2,3,2,1,2,3,Polluted
3.893,6.89,58.012,1580.645,29.326,24.424,1,3,2,1,2,3,Polluted
4.633,6.945,30.74,1589.247,43.011,23.936,2,3,2,1,2,3,Polluted
4.101,7.11,3.459,1578.495,41.056,24.913,2,3,1,1,2,3,Polluted
4.35,7.055,23.904,1552.688,44.966,24.62,2,3,1,1,2,3,Polluted
4.35,6.945,51.217,273.118,29.326,24.62,2,3,2,3,2,3,Polluted
4.09,6.89,78.539,279.57,46.921,25.304,2,3,2,3,2,3,Polluted
3.905,6.89,105.811,1559.14,46.921,25.206,1,3,2,1,2,3,Polluted
4.35,6.863,133.166,264.516,41.056,24.327,2,3,2,3,2,3,Polluted
3.573,6.973,160.544,277.419,44.966,25.011,1,3,2,3,2,3,Polluted
4.051,7,187.841,1591.398,50.831,25.011,2,3,2,1,3,3,Polluted
4.051,6.918,215.155,270.968,43.011,25.011,2,3,2,3,2,3,Polluted
3.893,6.808,242.444,251.613,41.056,24.522,1,3,2,3,2,3,Polluted
4.633,7.165,269.676,1563.441,41.056,23.74,2,3,2,1,2,3,Polluted
4.047,7.11,297.038,1526.882,44.966,23.642,2,3,2,1,2,3,Polluted
4.743,6.863,324.311,277.419,44.966,23.936,2,3,3,3,2,3,Unpolluted
4.589,6.945,351.641,1563.441,46.921,23.251,2,3,3,1,2,3,Polluted
5.403,6.863,379.125,1563.441,29.326,22.274,2,3,3,1,2,3,Polluted
5.605,7.055,406.447,283.871,43.011,21.589,2,3,3,3,2,3,Unpolluted
5.352,6.918,100.119,1559.14,37.146,21.785,2,3,2,1,2,3,Polluted
4.854,6.863,72.748,262.366,29.326,23.154,2,3,2,3,2,3,Polluted
5.23,6.918,45.402,273.118,50.831,23.74,2,3,2,3,3,3,Polluted
5.064,6.863,18.122,258.065,25.416,23.154,2,3,1,3,2,3,Polluted
4.661,6.808,9.192,251.613,54.741,24.131,2,3,1,3,3,3,Polluted
4.558,6.945,36.448,1574.193,33.236,24.229,2,3,2,1,2,3,Polluted
4.454,6.945,63.843,1593.548,46.921,24.229,2,3,2,1,2,3,Polluted
4.965,6.945,91.238,584.946,50.831,23.838,2,3,2,4,3,3,Polluted
4.506,7.165,118.576,503.226,46.921,24.62,2,3,2,4,2,3,Polluted
4.188,6.945,145.963,1552.688,44.966,25.109,2,3,2,1,2,3,Polluted
4.35,6.89,173.325,283.871,43.011,24.327,2,3,2,3,2,3,Polluted
3.661,7.165,200.663,1120.43,50.831,25.109,1,3,2,4,3,3,Polluted
3.856,7,227.993,270.968,50.831,25.304,1,3,2,3,3,3,Polluted
4.35,7.028,255.306,270.968,43.011,24.522,2,3,2,3,2,3,Polluted
4.633,7.138,282.644,1591.398,29.326,23.838,2,3,2,1,2,3,Polluted
4.153,6.918,309.909,1582.796,44.966,24.62,2,3,3,1,2,3,Polluted
3.997,6.973,337.255,647.312,33.236,24.229,1,3,3,4,2,3,Polluted
3.936,6.89,364.633,1270.968,46.921,23.545,1,3,3,4,2,3,Polluted
5.119,7.11,391.98,260.215,41.056,23.447,2,3,3,3,2,3,Unpolluted
5.285,6.973,114.611,1559.14,33.236,23.545,2,3,2,1,2,3,Polluted
5.119,6.918,87.265,1552.688,41.056,23.642,2,3,2,1,2,3,Polluted
4.854,6.918,59.886,703.226,43.011,23.838,2,3,2,4,2,3,Polluted
4.743,7.028,32.581,270.968,46.921,23.642,2,3,2,3,2,3,Polluted
5.179,7.165,5.194,1565.591,44.966,22.958,2,3,1,1,2,3,Polluted
4.633,6.945,22.16,253.763,50.831,23.545,2,3,1,3,3,3,Polluted
4.506,6.918,49.604,1561.29,44.966,24.522,2,3,2,1,2,3,Polluted
4.558,6.918,76.771,262.366,33.236,24.62,2,3,2,3,2,3,Polluted
4.558,6.945,104.141,1593.548,46.921,24.522,2,3,2,1,2,3,Polluted
4.558,6.973,131.488,283.871,50.831,24.913,2,3,2,3,3,3,Polluted
4.402,6.89,158.842,1565.591,43.011,24.522,2,3,2,1,2,3,Polluted
4.35,6.945,186.22,268.817,29.326,24.62,2,3,2,3,2,3,Polluted
3.661,7.028,213.493,247.312,41.056,25.206,1,3,2,3,2,3,Polluted
4.256,6.973,240.782,1600,43.011,24.131,2,3,2,1,2,3,Polluted
3.893,6.973,268.096,1589.247,50.831,24.033,1,3,2,1,3,3,Polluted
4.146,6.89,295.482,1554.839,44.966,23.545,2,3,2,1,2,3,Polluted
4.743,6.863,322.771,249.462,50.831,23.642,2,3,3,3,3,3,Unpolluted
4.743,6.945,350.068,1584.946,50.831,23.056,2,3,3,1,3,3,Polluted
5.061,7.165,377.349,270.968,33.236,22.078,2,3,3,3,2,3,Unpolluted
5.061,7.055,404.606,234.409,41.056,22.567,2,3,3,3,2,3,Unpolluted
4.943,6.863,101.911,253.763,50.831,22.176,2,3,2,3,3,3,Polluted
4.589,7.165,74.671,286.022,44.966,23.447,2,3,2,3,2,3,Polluted
5.02,6.973,47.358,1595.699,43.011,23.642,2,3,2,1,2,3,Polluted
4.854,6.89,19.987,279.57,46.921,23.936,2,3,1,3,2,3,Polluted
4.854,6.89,7.457,283.871,43.011,23.936,2,3,1,3,2,3,Polluted
4.558,6.945,34.876,1535.484,43.011,24.62,2,3,2,1,2,3,Polluted
4.589,7.165,62.255,1567.742,50.831,23.936,2,3,2,1,3,3,Polluted
4.558,6.89,89.609,1548.387,33.236,24.522,2,3,2,1,2,3,Polluted
4.402,7.028,116.882,802.151,43.011,24.815,2,3,2,4,2,3,Polluted
4.256,6.863,144.154,769.893,29.326,24.424,2,3,2,4,2,3,Polluted
3.997,7.22,171.492,1565.591,50.831,24.815,1,3,2,1,3,3,Polluted
4.35,6.945,198.822,1567.742,46.921,24.522,2,3,2,1,2,3,Polluted
3.573,7.165,226.07,270.968,43.011,25.109,1,3,2,3,2,3,Polluted
4.308,7,253.384,264.516,44.966,24.424,2,3,2,3,2,3,Polluted
4.423,6.973,280.722,249.462,43.011,23.936,2,3,2,3,2,3,Polluted
3.997,6.89,308.019,253.763,50.831,24.424,1,3,3,3,3,3,Polluted
4.713,6.89,335.275,264.516,33.236,24.131,2,3,3,3,2,3,Unpolluted
4.558,6.89,362.581,1572.043,44.966,24.229,2,3,3,1,2,3,Polluted
3.997,6.918,389.87,279.57,50.831,24.229,1,3,3,3,3,3,Polluted
5.285,6.89,116.574,1552.688,54.741,23.349,2,3,2,1,3,3,Polluted
4.799,6.918,89.13,1288.172,41.056,23.056,2,3,2,4,2,3,Polluted
5.403,6.89,62.004,984.946,29.326,22.372,2,3,2,4,2,3,Polluted
4.854,6.918,34.731,260.215,54.741,23.056,2,3,2,3,3,3,Polluted
4.943,7.11,7.491,277.419,44.966,22.763,2,3,1,3,2,3,Polluted
4.308,7.11,19.904,509.677,44.966,24.033,2,3,1,4,2,3,Polluted
4.854,7.028,47.299,1559.14,50.831,23.545,2,3,2,1,3,3,Polluted
5.064,7.165,74.718,1561.29,44.966,23.936,2,3,2,1,2,3,Polluted
4.713,6.945,102.056,1559.14,50.831,24.522,2,3,2,1,3,3,Polluted
4.713,7.11,129.37,1572.043,44.966,24.522,2,3,2,1,2,3,Polluted
4.308,7.055,156.675,537.634,50.831,24.815,2,3,2,4,3,3,Polluted
4.661,6.89,184.013,253.763,50.831,24.718,2,3,2,3,3,3,Polluted
3.758,6.89,211.383,1593.548,50.831,25.011,1,3,2,1,3,3,Polluted
4.139,6.918,238.713,270.968,50.831,25.206,2,3,2,3,3,3,Polluted
3.954,7.11,265.994,270.968,50.831,25.304,1,3,2,3,3,3,Polluted
4.256,7,293.34,1561.29,44.966,24.522,2,3,2,1,2,3,Polluted
4.308,6.89,320.653,277.419,44.966,24.131,2,3,3,3,2,3,Unpolluted
4.308,7.165,347.991,270.968,43.011,24.033,2,3,3,3,2,3,Unpolluted
4.153,6.945,375.248,1572.043,54.741,24.62,2,3,3,1,3,3,Polluted
4.153,6.918,402.496,1567.742,50.831,24.424,2,3,3,1,3,3,Polluted
4.558,6.918,104.078,238.71,41.056,24.131,2,3,2,3,2,3,Polluted
4.367,6.863,76.683,277.419,54.741,23.74,2,3,2,3,3,3,Polluted
4.854,6.89,49.231,1574.193,46.921,23.154,2,3,2,1,2,3,Polluted
4.743,6.918,22.105,1574.193,50.831,23.056,2,3,1,1,3,3,Polluted
5.668,6.945,5.2,1567.742,29.326,21.883,2,3,1,1,2,3,Polluted
5.668,6.863,32.612,270.968,41.056,21.981,2,3,2,3,2,3,Polluted
4.943,6.89,59.868,270.968,46.921,22.665,2,3,2,3,2,3,Polluted
5.296,7.11,87.165,279.57,46.921,22.958,2,3,2,3,2,3,Polluted
4.506,6.945,114.511,1572.043,43.011,24.033,2,3,2,1,2,3,Polluted
4.755,6.973,141.719,1578.495,44.966,24.327,2,3,2,1,2,3,Polluted
5.064,6.945,169.146,1576.344,46.921,23.74,2,3,2,1,2,3,Polluted
4.911,6.89,196.444,1593.548,29.326,24.815,2,3,2,1,2,3,Polluted
4.909,6.945,223.879,270.968,29.326,23.936,2,3,2,3,2,3,Polluted
4.454,6.89,251.225,1565.591,44.966,24.62,2,3,2,1,2,3,Polluted
4.402,7.028,278.653,1561.29,41.056,24.815,2,3,2,1,2,3,Polluted
4.35,6.973,306.007,1591.398,46.921,24.327,2,3,3,1,2,3,Polluted
4.35,7.165,333.28,277.419,44.966,24.913,2,3,3,3,2,3,Unpolluted
4.308,7.165,360.618,1559.14,46.921,24.522,2,3,3,1,2,3,Polluted
4.35,6.918,387.939,1556.989,29.326,24.131,2,3,3,1,2,3,Polluted
3.997,6.918,118.57,1234.409,33.236,24.522,1,3,2,4,2,3,Polluted
4.205,6.973,91.232,1109.677,46.921,24.913,2,3,2,4,2,3,Polluted
3.573,6.89,63.926,251.613,44.966,25.109,1,3,2,3,2,3,Polluted
4.256,6.89,36.605,268.817,41.056,24.718,2,3,2,3,2,3,Polluted
4.049,6.863,9.275,389.247,44.966,24.424,2,3,1,3,2,3,Polluted
3.475,6.918,18.047,1576.344,46.921,25.402,1,3,1,1,2,3,Polluted
3.573,6.89,45.442,270.968,46.921,25.304,1,3,2,3,2,3,Polluted
4.051,6.918,72.641,1565.591,44.966,25.597,2,3,2,1,2,3,Polluted
3.905,6.918,99.946,1565.591,43.011,25.304,1,3,2,1,2,3,Polluted
4.049,7.138,127.252,258.065,33.236,24.62,2,3,2,3,2,3,Polluted
4.002,6.89,154.516,870.968,41.056,25.109,2,3,2,4,2,3,Polluted
4.308,6.89,181.724,1356.989,50.831,24.424,2,3,2,4,3,3,Polluted
4.312,7,208.996,1572.043,50.831,23.936,2,3,2,1,3,3,Polluted
3.696,7.055,236.277,245.161,50.831,24.424,1,3,2,3,3,3,Polluted
4.854,6.89,263.575,286.022,44.966,23.936,2,3,2,3,2,3,Polluted
4.558,6.945,290.912,1574.193,46.921,24.229,2,3,2,1,2,3,Polluted
4.743,6.918,318.177,1610.753,50.831,23.74,2,3,3,1,3,3,Polluted
5.521,6.918,345.222,238.71,41.056,22.176,2,3,3,3,2,3,Unpolluted
5.462,6.89,372.551,238.71,41.056,22.078,2,3,3,3,2,3,Unpolluted
5.296,6.89,399.865,819.355,44.966,22.176,2,3,3,4,2,3,Unpolluted
5.289,6.918,106.628,1572.043,50.831,21.981,2,3,2,1,3,3,Polluted
4.146,6.973,79.306,1593.548,50.831,23.545,2,3,2,1,3,3,Polluted
